[2019-05-29T22:00:59Z, INFO] House: 5 --> Task: carpentry - start: 35 ; end: 50
[2019-05-29T22:00:59Z, INFO] House: 5 --> Task: plumbing - start: 150 ; end: 190
[2019-05-29T22:00:59Z, INFO] House: 5 --> Task: ceiling - start: 150 ; end: 165
[2019-05-29T22:00:59Z, INFO] House: 5 --> Task: roofing - start: 270 ; end: 275
[2019-05-29T22:00:59Z, INFO] House: 5 --> Task: painting - start: 165 ; end: 175
[2019-05-29T22:00:59Z, INFO] House: 5 --> Task: windows - start: 285 ; end: 290
[2019-05-29T22:00:59Z, INFO] House: 5 --> Task: facade - start: 290 ; end: 300
[2019-05-29T22:00:59Z, INFO] House: 5 --> Task: garden - start: 275 ; end: 280
[2019-05-29T22:00:59Z, INFO] House: 5 --> Task: moving - start: 300 ; end: 305
[2019-05-29T22:00:59Z, INFO] Initialization of workerPlan.
[2019-05-29T22:00:59Z, INFO] Initialization of TWorkerPlan.
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 1, Task: masonry - start: 35 ; end: 70
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 2, Task: masonry - start: 70 ; end: 105
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 3, Task: masonry - start: 0 ; end: 35
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 1, Task: carpentry - start: 120 ; end: 135
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 2, Task: carpentry - start: 105 ; end: 120
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 3, Task: carpentry - start: 135 ; end: 150
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 1, Task: ceiling - start: 195 ; end: 210
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 2, Task: ceiling - start: 210 ; end: 225
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 3, Task: ceiling - start: 180 ; end: 195
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 4, Task: ceiling - start: 165 ; end: 180
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 5, Task: ceiling - start: 150 ; end: 165
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 1, Task: roofing - start: 235 ; end: 240
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 2, Task: roofing - start: 230 ; end: 235
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 3, Task: roofing - start: 225 ; end: 230
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 1, Task: windows - start: 260 ; end: 265
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 4, Task: windows - start: 280 ; end: 285
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 5, Task: windows - start: 285 ; end: 290
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 1, Task: facade - start: 250 ; end: 260
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 2, Task: facade - start: 270 ; end: 280
[2019-05-29T22:00:59Z, INFO] Worker: Joe --> House: 3, Task: facade - start: 240 ; end: 250
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 4, Task: masonry - start: 35 ; end: 70
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 5, Task: masonry - start: 0 ; end: 35
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 1, Task: plumbing - start: 70 ; end: 110
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 2, Task: plumbing - start: 230 ; end: 270
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 3, Task: plumbing - start: 190 ; end: 230
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 4, Task: plumbing - start: 110 ; end: 150
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 5, Task: plumbing - start: 150 ; end: 190
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 4, Task: roofing - start: 275 ; end: 280
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 5, Task: roofing - start: 270 ; end: 275
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 4, Task: facade - start: 280 ; end: 290
[2019-05-29T22:00:59Z, INFO] Worker: Jack --> House: 5, Task: facade - start: 290 ; end: 300
